Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2018-02-01 10:06:37.004850,2018-02-01 14:10:31.703831,14644.703,-1.503,1.496,1.999,4.2,2.559,2.697,10.015,9.4
2.0,2018-02-01 14:10:31.797877,2018-02-01 18:19:21.640661,29574.64,-1.503,1.496,1.999,4.2,2.701,2.697,10.485,9.408
3.0,2018-02-01 18:19:21.672184,2018-02-01 22:27:47.050355,44480.05,-1.503,1.496,1.999,4.2,2.697,2.691,10.466,9.392
4.0,2018-02-01 22:27:47.050469,2018-02-02 04:44:52.681968,67105.681,-3.003,1.496,1.998,4.2,5.359,5.331,20.802,17.928
5.0,2018-02-02 04:46:52.702512,2018-02-02 07:47:25.660489,78058.66,-3.003,1.496,1.999,4.2,2.661,2.652,10.316,8.927
6.0,2018-02-02 07:49:25.681175,2018-02-02 10:49:34.042691,88987.042,-3.003,1.496,1.999,4.2,2.653,2.645,10.288,8.914
7.0,2018-02-02 10:51:34.095841,2018-02-02 13:51:14.509258,99887.509,-3.003,1.496,1.998,4.2,2.645,2.638,10.258,8.895
8.0,2018-02-02 13:53:14.566022,2018-02-02 16:52:37.825999,110770.825,-3.003,1.496,1.999,4.2,2.64,2.633,10.238,8.887
9.0,2018-02-02 16:54:37.879569,2018-02-02 19:53:39.123301,121632.123,-3.003,1.496,1.999,4.2,2.633,2.627,10.213,8.876
10.0,2018-02-02 19:55:39.180467,2018-02-02 22:54:23.141198,132476.141,-3.003,1.496,1.999,4.2,2.628,2.622,10.194,8.867
11.0,2018-02-02 22:56:23.189340,2018-02-03 01:54:49.281343,143302.281,-3.003,1.496,1.999,4.2,2.623,2.618,10.173,8.859
12.0,2018-02-03 01:56:49.338596,2018-02-03 04:55:02.564113,154115.564,-3.003,1.496,1.998,4.2,2.619,2.614,10.157,8.853
13.0,2018-02-03 04:57:02.625159,2018-02-03 07:55:01.543073,164914.543,-3.003,1.496,1.999,4.2,2.614,2.609,10.141,8.847
14.0,2018-02-03 07:57:01.600558,2018-02-03 10:54:44.966268,175697.966,-3.003,1.496,1.998,4.2,2.61,2.605,10.123,8.839
15.0,2018-02-03 10:56:45.026036,2018-02-03 13:54:15.582596,186468.582,-3.003,1.496,1.999,4.2,2.606,2.601,10.108,8.833
16.0,2018-02-03 13:56:15.639409,2018-02-03 16:53:30.584753,197223.584,-3.003,1.496,1.999,4.2,2.601,2.597,10.091,8.824
17.0,2018-02-03 16:55:30.644658,2018-02-03 19:52:30.402722,207963.402,-3.003,1.496,1.999,4.2,2.597,2.593,10.075,8.815
18.0,2018-02-03 19:54:30.456821,2018-02-03 22:51:15.626439,218688.626,-3.003,1.496,1.998,4.2,2.593,2.589,10.058,8.806
19.0,2018-02-03 22:53:15.682298,2018-02-04 01:49:46.727363,229399.727,-3.003,1.496,1.999,4.2,2.588,2.584,10.042,8.796
20.0,2018-02-04 01:51:46.777722,2018-02-04 04:48:02.875774,240095.875,-3.003,1.496,1.998,4.2,2.584,2.58,10.026,8.787
